OriginName,DestinationName,RecordedAtTime,VehicleLocation_Latitude,VehicleLocation_Longitude
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 15:07:33,40.676224,-73.740974
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 15:07:48,40.665606,-73.735073
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 15:07:30,40.674103,-73.727864
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 15:07:49,40.681307,-73.765068
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 15:07:44,40.698528,-73.78718
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 15:18:24,40.694105,-73.78125
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 15:18:22,40.665621,-73.733117
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 15:18:29,40.676408,-73.741527
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 15:18:19,40.679845,-73.761992
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 15:28:30,40.682172,-73.766862
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 15:28:36,40.703117,-73.796772
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 15:28:34,40.665586,-73.730255
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 15:28:27,40.67492,-73.737095
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 15:38:31,40.680096,-73.753632
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 15:38:30,40.693471,-73.780719
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 15:48:27,40.675202,-73.737928
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 15:48:34,40.681606,-73.765672
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 15:58:27,40.678624,-73.748193
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 16:07:51,40.670118,-73.728582
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 20:47:48,40.703366,-73.795857
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 20:59:03,40.687075,-73.775056
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 20:58:36,40.703737,-73.794461
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:08:46,40.680118,-73.753877
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:08:49,40.690149,-73.778158
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:17:54,40.674891,-73.737008
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:18:13,40.70387,-73.794147
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:18:15,40.700888,-73.789698
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:17:59,40.6801,-73.753674
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:28:43,40.665606,-73.735043
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:28:39,40.702348,-73.800431
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:28:42,40.68929,-73.777499
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:28:50,40.681571,-73.765601
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:28:43,40.66763,-73.729484
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:38:05,40.695017,-73.782015
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:38:13,40.695098,-73.782083
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:38:07,40.679583,-73.751256
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:37:55,40.702421,-73.800159
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:38:14,40.677335,-73.744219
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:48:35,40.678889,-73.75912
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:48:49,40.679372,-73.75753
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:48:34,40.69011,-73.778129
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:48:44,40.703853,-73.794187
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:48:44,40.703853,-73.794187
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:48:51,40.665883,-73.729914
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:59:03,40.673985,-73.735208
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:59:00,40.702333,-73.80049
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:58:52,40.674098,-73.727687
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:58:40,40.679507,-73.75102
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:58:45,40.683918,-73.770154
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 21:58:45,40.683918,-73.770154
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:08:27,40.692414,-73.779882
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:08:23,40.66561,-73.735374
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:08:17,40.668684,-73.729096
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:08:21,40.676751,-73.742535
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:08:21,40.676751,-73.742535
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:18:33,40.703969,-73.793914
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:18:31,40.679606,-73.751322
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:18:31,40.665619,-73.73389
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:18:31,40.665619,-73.73389
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:28:39,40.688174,-73.77651
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:28:39,40.665604,-73.734878
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:28:37,40.665608,-73.735263
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:28:37,40.665608,-73.735263
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:38:49,40.67885,-73.748937
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:39:00,40.698511,-73.787157
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:48:56,40.674098,-73.727687
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:49:06,40.678875,-73.759336
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:49:08,40.704337,-73.793087
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:59:10,40.665605,-73.734988
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:59:06,40.701884,-73.802269
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:59:10,40.673691,-73.732078
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 22:59:11,40.686522,-73.774274
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:08:42,40.699797,-73.788577
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:08:46,40.678977,-73.749351
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:18:17,40.681394,-73.765245
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:18:15,40.703791,-73.794333
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:18:15,40.703791,-73.794333
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:18:19,40.673869,-73.730968
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:29:01,40.675215,-73.737966
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:28:55,40.68441,-73.771035
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:28:55,40.68441,-73.771035
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:28:57,40.665609,-73.735319
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:38:42,40.702338,-73.80047
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:39:02,40.678637,-73.748235
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:39:02,40.678637,-73.748235
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:48:22,40.696019,-73.782892
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:48:37,40.672441,-73.727899
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:48:37,40.672441,-73.727899
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:59:05,40.680154,-73.754318
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:58:45,40.665609,-73.735319
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-09 23:58:45,40.665609,-73.735319
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 00:08:39,40.674765,-73.736669
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 00:08:11,40.69716,-73.784423
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 00:18:36,40.681482,-73.765424
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 00:18:22,40.695653,-73.782566
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 00:28:33,40.677004,-73.743265
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 00:28:30,40.679182,-73.75803
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 00:38:42,40.697214,-73.784501
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 00:38:31,40.667047,-73.729662
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 00:38:33,40.673925,-73.730616
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 00:48:48,40.67935,-73.761055
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 00:48:37,40.665609,-73.735288
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 00:58:57,40.673858,-73.731037
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 00:58:47,40.698119,-73.786513
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 00:58:47,40.698119,-73.786513
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 00:59:06,40.665612,-73.73561
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 01:08:48,40.679068,-73.758296
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 01:18:48,40.702517,-73.799696
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 01:19:04,40.673691,-73.732078
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 01:29:14,40.692047,-73.779594
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 01:39:10,40.680091,-73.753574
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 01:49:09,40.678118,-73.746557
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 01:59:02,40.665619,-73.733888
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 01:59:05,40.702412,-73.800199
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 02:09:01,40.688082,-73.776411
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 02:18:46,40.679194,-73.750039
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 02:28:57,40.669565,-73.728777
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 02:38:08,40.700244,-73.789043
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 03:09:00,40.701655,-73.790451
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 03:18:44,40.680618,-73.763641
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 03:29:03,40.674329,-73.73585
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 04:08:59,40.695259,-73.78222
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 04:19:12,40.679372,-73.75753
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 04:28:59,40.6741,-73.727759
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 04:49:27,40.70265,-73.791466
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 04:58:58,40.68008,-73.753454
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 05:08:11,40.680093,-73.762517
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 05:09:08,40.665609,-73.735288
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 05:18:59,40.671728,-73.728022
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 05:48:54,40.691785,-73.779388
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 05:48:25,40.701861,-73.802367
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 05:59:00,40.6796,-73.751304
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 05:58:17,40.6961,-73.782973
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 06:09:03,40.665612,-73.73561
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 06:09:05,40.680011,-73.752836
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 06:19:04,40.683361,-73.769121
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 06:18:55,40.666618,-73.729771
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 06:39:36,40.665619,-73.734323
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 23:29:58,40.702468,-73.799943
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 23:29:58,40.702468,-73.799943
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 23:40:39,40.691785,-73.779388
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-10 23:50:16,40.680089,-73.753546
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 00:00:24,40.673655,-73.732308
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 00:10:07,40.702992,-73.791734
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 00:09:55,40.665607,-73.735153
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 00:20:25,40.699846,-73.788629
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 00:20:25,40.699846,-73.788629
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 00:20:01,40.683782,-73.769894
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 00:30:00,40.682068,-73.766639
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 00:30:08,40.702333,-73.80049
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 00:30:12,40.677674,-73.745213
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 00:40:05,40.675741,-73.739523
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 00:39:41,40.69291,-73.780271
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 00:39:52,40.674098,-73.727687
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 00:50:46,40.677295,-73.744099
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 00:50:30,40.702237,-73.800839
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 00:59:48,40.665608,-73.735263
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 01:00:05,40.691785,-73.779388
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 01:10:08,40.680105,-73.753725
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 01:10:26,40.702333,-73.80049
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 01:20:12,40.673948,-73.730475
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 01:20:29,40.68437,-73.770963
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 01:30:37,40.67957,-73.751216
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 01:40:21,40.688188,-73.776525
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 01:40:09,40.67353,-73.727678
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 01:50:26,40.676994,-73.743236
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 01:50:11,40.665605,-73.734933
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 02:10:08,40.689672,-73.777794
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 02:20:44,40.678833,-73.748881
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 02:30:14,40.665856,-73.729914
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 02:59:59,40.703813,-73.794281
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 03:10:38,40.679774,-73.761841
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 03:20:42,40.665579,-73.729843
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 04:00:54,40.697107,-73.784345
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 04:10:17,40.700011,-73.788805
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 04:10:01,40.678902,-73.759776
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 04:20:44,40.673694,-73.727646
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 04:30:58,40.697136,-73.784387
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 04:40:32,40.679754,-73.761797
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 04:50:36,40.665622,-73.732897
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 05:00:33,40.6961,-73.782973
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 05:11:06,40.6796,-73.751304
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 05:20:37,40.66562,-73.733447
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 05:30:52,40.697107,-73.784345
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 05:40:26,40.67984,-73.756321
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 05:50:31,40.665925,-73.729916
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 05:50:30,40.703632,-73.794762
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 06:00:44,40.688503,-73.776847
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 06:10:46,40.676128,-73.740682
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 06:10:46,40.703947,-73.793967
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 06:20:17,40.685093,-73.772221
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 06:30:58,40.704337,-73.793087
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 06:30:51,40.674218,-73.735642
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 06:40:31,40.67894,-73.759973
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 06:50:55,40.70366,-73.794648
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 06:50:38,40.673708,-73.731976
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 07:00:54,40.679906,-73.762122
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 07:00:45,40.665608,-73.735181
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 07:10:57,40.673866,-73.730988
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-11 23:51:25,40.702354,-73.800412
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 00:01:42,40.691865,-73.779451
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 00:11:16,40.679263,-73.750259
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 00:21:51,40.665579,-73.729843
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 00:31:37,40.703724,-73.79449
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 00:41:43,40.684162,-73.770595
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 00:51:49,40.702622,-73.799052
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 00:51:49,40.67596,-73.740178
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 01:01:55,40.685619,-73.772997
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 01:11:58,40.676105,-73.740614
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 01:22:20,40.704298,-73.793195
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 01:31:52,40.685536,-73.77288
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 01:41:57,40.676091,-73.74057
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 01:52:07,40.702311,-73.800567
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 02:01:50,40.686768,-73.774621
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 02:01:50,40.686768,-73.774621
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 02:12:00,40.676105,-73.740614
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 02:12:00,40.676105,-73.740614
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 02:21:34,40.665846,-73.735874
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 02:21:34,40.665846,-73.735874
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 02:51:33,40.70179,-73.802469
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 03:01:45,40.694213,-73.78134
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 03:01:45,40.694213,-73.78134
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 03:12:22,40.680105,-73.753725
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 03:12:22,40.680105,-73.753725
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 03:21:54,40.673959,-73.730405
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 03:21:54,40.673959,-73.730405
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 04:02:08,40.693867,-73.781051
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 04:12:11,40.679699,-73.751597
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 04:21:41,40.665914,-73.735934
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 04:22:13,40.704317,-73.793141
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 04:32:15,40.681571,-73.765601
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 04:42:16,40.673725,-73.73187
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 05:01:49,40.702407,-73.800218
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 05:12:30,40.685208,-73.772408
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 05:22:32,40.665606,-73.735073
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 05:22:15,40.674016,-73.735266
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 05:22:09,40.696861,-73.783993
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 05:32:14,40.679208,-73.750085
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 05:41:57,40.665609,-73.735288
TEARDROP/LAYOVER,ROSEDALE LIRR STA via MERRICK,2017-06-12 05:42:02,40.665605,-73.734751
