OriginName,DestinationName,RecordedAtTime,VehicleLocation_Latitude,VehicleLocation_Longitude
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:13:30,40.62648,-73.982816
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:13:40,40.641878,-73.933501
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:13:27,40.607311,-74.002577
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:22:50,40.63816,-73.954586
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:22:45,40.65609,-73.914848
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:22:52,40.641285,-73.943062
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:22:44,40.603317,-74.006763
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:22:37,40.63495,-73.967544
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:23:01,40.631799,-73.974937
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:22:40,40.646952,-73.920248
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:23:04,40.613544,-73.995826
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:33:31,40.641588,-73.938235
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:33:55,40.612289,-74.023736
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:33:58,40.64612,-73.924691
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:33:48,40.612373,-73.997012
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:33:49,40.638426,-73.951184
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:33:37,40.634394,-73.962421
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:33:43,40.656742,-73.913841
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:33:40,40.624761,-73.984531
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:43:10,40.646803,-73.921997
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:43:01,40.602845,-74.007848
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:43:01,40.65269,-73.919852
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:43:00,40.62218,-73.987097
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:42:48,40.641405,-73.941134
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:42:51,40.614155,-74.03251
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:43:01,40.640868,-73.949759
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:43:15,40.632468,-73.973516
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:53:52,40.656238,-73.907537
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:53:44,40.611892,-73.997496
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:53:30,40.6343,-73.969646
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:53:28,40.646868,-73.920989
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:53:34,40.604035,-74.010117
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:53:38,40.642154,-73.929032
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 19:53:53,40.634344,-73.962523
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:03:19,40.619953,-73.989343
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:03:32,40.636205,-73.958652
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:03:30,40.656356,-73.914436
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:03:17,40.609391,-74.02418
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:03:06,40.61207,-73.997317
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:03:07,40.652959,-73.919696
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:03:32,40.638426,-73.951184
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:13:54,40.6294,-73.979911
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:13:41,40.640915,-73.948981
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:14:01,40.607703,-74.002091
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:13:38,40.625048,-73.984246
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:13:37,40.640925,-73.948832
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:23:29,40.635065,-73.968036
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:23:11,40.641972,-73.931907
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:23:35,40.619105,-73.990207
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:23:13,40.634456,-73.969315
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:23:18,40.60737,-74.016467
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:23:14,40.640925,-73.948832
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:33:17,40.61587,-74.025374
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:33:05,40.636497,-73.958046
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:33:12,40.647155,-73.919991
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:33:07,40.629572,-73.979644
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:33:10,40.636189,-73.958685
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:33:15,40.640925,-73.948832
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:33:20,40.610159,-73.999245
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:33:24,40.641884,-73.933389
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:43:20,40.605125,-74.004881
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:43:11,40.641297,-73.942867
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:43:14,40.656022,-73.908992
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:43:14,40.633399,-73.967097
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:43:14,40.641228,-73.943991
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:43:19,40.642001,-73.931486
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:43:24,40.619498,-73.98981
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:43:05,40.648668,-73.917645
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:52:58,40.617502,-73.991827
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:53:18,40.646436,-73.924631
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:53:02,40.60738,-74.016485
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:53:00,40.638426,-73.953101
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:53:26,40.644543,-73.924965
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:53:23,40.653539,-73.918795
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 20:53:28,40.628167,-73.981141
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:03:05,40.629915,-73.978919
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:02:51,40.654121,-73.917897
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:02:54,40.616605,-74.026847
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:03:02,40.611541,-73.997849
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:03:01,40.641664,-73.936923
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:03:00,40.655578,-73.915641
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:03:03,40.634848,-73.967514
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:13:43,40.63249,-73.966381
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:13:56,40.603712,-74.006353
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:14:03,40.62958,-73.979626
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:13:44,40.649422,-73.916483
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:13:43,40.638417,-73.951353
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:23:26,40.641126,-73.945639
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:23:22,40.616154,-73.993189
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:23:35,40.634339,-73.962534
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:23:15,40.641672,-73.936807
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:23:37,40.616918,-74.027546
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:32:57,40.646475,-73.924624
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:33:22,40.630646,-73.977376
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:32:59,40.64093,-73.948753
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:33:17,40.646753,-73.922807
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:33:14,40.607696,-74.0021
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:43:39,40.63568,-73.959746
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:44:01,40.64663,-73.924595
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:43:50,40.606953,-74.015709
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:43:59,40.655818,-73.910343
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:43:58,40.625625,-73.98367
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:54:05,40.641371,-73.941675
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:53:49,40.615164,-73.994188
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 21:54:03,40.632346,-73.966794
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 22:03:32,40.646398,-73.924638
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 22:03:15,40.627554,-73.981749
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 22:03:38,40.638712,-73.951187
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 22:13:49,40.655894,-73.909844
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 22:13:45,40.632572,-73.966859
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 22:13:47,40.641932,-73.932553
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 22:23:45,40.635011,-73.967562
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 22:23:39,40.640121,-73.951339
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 22:23:57,40.656331,-73.914475
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 22:33:51,40.638348,-73.954201
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 22:34:10,40.642157,-73.928993
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 22:44:00,40.641677,-73.936711
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 22:44:10,40.653994,-73.918091
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 22:53:41,40.616136,-74.025906
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 22:54:04,40.646373,-73.924643
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:03:17,40.607696,-74.0021
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:03:08,40.656311,-73.914505
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:13:55,40.619004,-73.99031
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:13:41,40.616104,-74.025842
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:14:13,40.656065,-73.907254
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:13:53,40.618461,-73.990859
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:23:38,40.631021,-73.976583
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:23:49,40.605182,-74.004822
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:23:24,40.629996,-73.978749
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:34:08,40.638418,-73.951377
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:33:56,40.626624,-73.982672
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:34:03,40.636062,-73.958949
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:33:47,40.608548,-74.023543
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:43:12,40.641691,-73.936497
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:43:35,40.63444,-73.962326
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:43:39,40.641651,-73.937141
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:43:17,40.613281,-73.996091
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:53:57,40.652767,-73.919938
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:54:11,40.641098,-73.946074
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:54:11,40.650754,-73.917688
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:54:09,40.611922,-74.023886
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:53:48,40.602805,-74.007769
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-06 23:53:50,40.631472,-73.975631
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 00:03:44,40.642383,-73.925383
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 00:03:41,40.610479,-73.998924
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 00:03:52,40.624811,-73.984482
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 00:03:51,40.63568,-73.959745
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 00:13:26,40.655779,-73.91059
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 00:13:38,40.625808,-73.983488
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 00:13:26,40.633128,-73.965056
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 00:13:34,40.616735,-74.027734
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 00:13:25,40.641186,-73.944674
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 00:23:38,40.634392,-73.962424
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 00:23:40,40.607166,-74.002761
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 00:23:25,40.646373,-73.924643
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 00:33:34,40.641292,-73.942944
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 00:33:40,40.627075,-73.982226
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 00:43:33,40.649511,-73.916346
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 00:43:42,40.632528,-73.966847
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 00:54:11,40.640973,-73.94804
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 01:03:41,40.646604,-73.9246
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 01:24:21,40.613135,-74.03088
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 01:34:22,40.603957,-74.009967
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 01:43:52,40.619034,-73.990279
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 01:53:58,40.634316,-73.969612
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 02:03:38,40.614691,-74.022987
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 02:04:02,40.639764,-73.951301
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 02:14:13,40.61046,-73.998944
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 02:14:08,40.642359,-73.92573
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 02:24:15,40.632034,-73.974438
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 02:24:14,40.655817,-73.910346
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 02:33:47,40.639629,-73.951287
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 02:44:20,40.644595,-73.924954
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 03:03:30,40.614938,-74.029294
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 03:13:31,40.607719,-74.002071
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 03:24:08,40.631957,-73.974601
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 03:34:13,40.640931,-73.948738
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 03:43:43,40.646663,-73.924289
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 04:03:44,40.616833,-74.027299
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 04:14:22,40.608089,-74.001613
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 04:23:54,40.63057,-73.977541
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 04:34:05,40.638352,-73.954192
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 04:44:08,40.642153,-73.929059
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 04:54:17,40.655668,-73.911307
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 04:54:17,40.655668,-73.911307
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 04:54:12,40.606337,-74.014529
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 04:54:12,40.606337,-74.014529
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:04:19,40.656065,-73.907254
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:04:19,40.615481,-73.993867
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:04:19,40.615481,-73.993867
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:13:54,40.61528,-74.024199
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:13:50,40.63511,-73.967941
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:13:50,40.63511,-73.967941
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:24:25,40.641385,-73.941448
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:24:25,40.641385,-73.941448
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:34:32,40.62641,-73.982886
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:34:32,40.62641,-73.982886
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:34:30,40.646899,-73.920528
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:34:30,40.646899,-73.920528
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:34:35,40.610256,-74.02457
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:44:09,40.63335,-73.964594
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:44:09,40.63335,-73.964594
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:44:03,40.656192,-73.907838
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:44:03,40.656192,-73.907838
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:44:10,40.604077,-74.005975
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:44:10,40.604077,-74.005975
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:54:15,40.641099,-73.946066
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:54:15,40.641099,-73.946066
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:54:14,40.61665,-73.992686
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 05:54:14,40.61665,-73.992686
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:04:25,40.615306,-74.024249
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:04:21,40.64663,-73.924595
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:04:21,40.64663,-73.924595
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:04:28,40.656119,-73.90834
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:04:28,40.656119,-73.90834
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:04:17,40.627514,-73.981789
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:04:17,40.627514,-73.981789
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:13:55,40.60374,-74.006324
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:14:07,40.612342,-74.023714
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:13:57,40.656111,-73.90839
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:13:57,40.656111,-73.90839
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:13:49,40.634507,-73.969208
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:13:49,40.634507,-73.969208
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:23:58,40.617841,-73.991494
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:23:43,40.603753,-74.00631
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:23:52,40.638418,-73.951377
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:23:52,40.638418,-73.951377
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:34:04,40.632908,-73.972588
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:34:20,40.618762,-73.990555
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:34:28,40.60997,-74.024687
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:33:57,40.642097,-73.929971
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:33:57,40.642097,-73.929971
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:44:40,40.636644,-73.95774
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:44:26,40.632558,-73.973324
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:44:29,40.607732,-74.002055
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:44:25,40.616824,-74.027281
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:44:31,40.653589,-73.918716
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:44:31,40.653589,-73.918716
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:51:37,40.641017,-73.947334
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:53:58,40.634601,-73.961989
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:53:53,40.6162,-74.026034
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:53:36,40.6176,-73.991731
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 06:53:59,40.604879,-74.011738
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 07:04:43,40.646549,-73.92461
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 07:04:36,40.640915,-73.948981
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 07:04:32,40.602931,-74.00801
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 07:04:45,40.629344,-73.979965
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 07:04:38,40.613628,-73.995741
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 07:14:45,40.654053,-73.918001
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 07:14:37,40.613928,-74.023062
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 07:14:18,40.60371,-74.006356
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 07:14:44,40.642302,-73.926655
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 07:14:37,40.61333,-73.996041
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 07:14:16,40.634623,-73.967449
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 07:14:39,40.628081,-73.981226
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 07:24:19,40.615341,-74.028948
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 07:24:18,40.602899,-74.007949
4 AV/95 ST,BROWNSVILLE ROCKAWAY AV,2017-06-07 07:24:22,40.652408,-73.919536
