OriginName,DestinationName,RecordedAtTime,VehicleLocation.Latitude,VehicleLocation.Longitude
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:37:50,40.902712,-73.848819
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:36:59,40.809188,-73.855128
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:38:00,40.893238,-73.857456
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:37:48,40.847096,-73.866802
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:37:50,40.833537,-73.862742
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:38:06,40.9029,-73.849232
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:38:09,40.856295,-73.867655
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:37:57,40.848449,-73.867267
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:37:47,40.872443,-73.867122
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:38:01,40.90258,-73.848529
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:37:47,40.820534,-73.857921
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:38:03,40.871242,-73.867175
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:37:47,40.832212,-73.862394
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:38:08,40.877559,-73.866137
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:37:58,40.902825,-73.849067
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:37:48,40.899243,-73.846104
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:38:02,40.849613,-73.867711
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:47:55,40.903185,-73.849852
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:47:56,40.827247,-73.860144
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:47:45,40.857021,-73.867618
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:47:48,40.848354,-73.867234
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:47:43,40.903185,-73.849852
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:47:44,40.9029,-73.849232
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:48:08,40.874909,-73.867049
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:47:59,40.861252,-73.866827
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:48:12,40.891028,-73.858688
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:47:51,40.838142,-73.863605
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:47:58,40.883327,-73.862942
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:47:43,40.844617,-73.8659
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:48:04,40.891229,-73.858577
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:47:59,40.902916,-73.849267
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:47:53,40.862966,-73.867431
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:57:23,40.841854,-73.864864
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:57:12,40.874991,-73.867047
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:57:14,40.86167,-73.867474
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:57:22,40.903185,-73.849852
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:57:20,40.9029,-73.849232
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:57:35,40.89186,-73.858228
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:57:24,40.876605,-73.866674
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:57:09,40.818191,-73.857371
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:57:35,40.899101,-73.846743
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:57:13,40.851141,-73.867806
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:57:21,40.898265,-73.854462
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:57:06,40.860083,-73.867307
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:57:34,40.899208,-73.846264
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:57:26,40.812268,-73.855991
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:57:29,40.903089,-73.849645
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 08:57:19,40.877669,-73.866074
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:07:19,40.857045,-73.867618
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:07:39,40.891947,-73.858181
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:07:39,40.883468,-73.862862
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:06:54,40.9029,-73.849232
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:07:27,40.902592,-73.848555
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:07:21,40.891688,-73.858323
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:07:40,40.833508,-73.862738
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:07:40,40.86833,-73.867269
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:07:44,40.902786,-73.848982
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:07:33,40.87772,-73.866045
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:07:46,40.832616,-73.862569
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:07:47,40.891918,-73.858197
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:17:44,40.875046,-73.867045
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:18:04,40.897982,-73.851833
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:17:52,40.813914,-73.856376
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:17:48,40.902786,-73.848982
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:18:05,40.850997,-73.867807
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:18:05,40.8877,-73.860512
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:17:58,40.893894,-73.857102
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:18:14,40.848186,-73.867178
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:18:14,40.902678,-73.848745
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:27:07,40.891114,-73.85864
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:27:23,40.902959,-73.849361
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:27:12,40.824651,-73.858968
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:27:16,40.902786,-73.848982
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:27:18,40.903177,-73.849834
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:27:30,40.862911,-73.867433
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:27:13,40.898515,-73.849402
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:27:14,40.845038,-73.866052
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:27:19,40.902657,-73.848698
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:27:05,40.85935,-73.867549
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:27:27,40.903243,-73.849977
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:38:06,40.902592,-73.848555
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:38:13,40.835397,-73.863134
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:37:47,40.902786,-73.848982
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:37:52,40.903177,-73.849834
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:37:57,40.881393,-73.863971
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:37:40,40.814681,-73.856556
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:38:11,40.902808,-73.849029
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:38:09,40.86134,-73.867116
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:38:13,40.9027,-73.848792
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:38:06,40.830708,-73.861714
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:38:04,40.879468,-73.86507
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:48:01,40.903221,-73.849928
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:48:12,40.848402,-73.86725
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:48:05,40.902765,-73.848935
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:47:53,40.903177,-73.849834
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:47:51,40.895485,-73.856222
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:47:48,40.830732,-73.861725
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:48:02,40.903024,-73.849504
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:48:07,40.877695,-73.86606
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:48:14,40.9027,-73.848792
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:48:17,40.846344,-73.866528
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:47:59,40.89537,-73.856285
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:57:34,40.860059,-73.867322
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:57:41,40.902808,-73.849029
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:57:48,40.903177,-73.849834
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:57:42,40.903024,-73.849504
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:57:46,40.84333,-73.865444
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:57:35,40.903024,-73.849504
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:57:33,40.89186,-73.858228
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:57:49,40.9027,-73.848792
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:57:50,40.82253,-73.85839
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:57:53,40.857146,-73.867615
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 09:57:47,40.902786,-73.848982
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:07:27,40.871215,-73.867175
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:07:11,40.902981,-73.849409
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:07:07,40.855605,-73.867674
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:07:06,40.82253,-73.85839
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:07:06,40.903024,-73.849504
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:07:26,40.901757,-73.847059
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:07:19,40.9027,-73.848792
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:07:17,40.833537,-73.862742
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:07:30,40.870994,-73.867182
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:07:14,40.902873,-73.849172
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:17:58,40.819824,-73.857756
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:17:53,40.887644,-73.860544
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:18:14,40.902981,-73.849409
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:18:07,40.862993,-73.86743
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:18:13,40.833595,-73.862751
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:18:09,40.903024,-73.849504
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:18:04,40.902722,-73.84884
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:18:05,40.902765,-73.848935
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:18:11,40.845616,-73.866262
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:18:15,40.887616,-73.860561
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:27:39,40.833537,-73.862742
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:27:18,40.897982,-73.851833
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:27:17,40.902981,-73.849409
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:27:32,40.876808,-73.86656
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:27:35,40.848521,-73.867293
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:27:34,40.903024,-73.849504
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:27:32,40.820269,-73.85786
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:27:36,40.86519,-73.867368
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:27:19,40.898335,-73.854399
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:38:06,40.848426,-73.867258
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:37:57,40.820299,-73.857867
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:38:19,40.902981,-73.849409
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:37:59,40.891114,-73.85864
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:38:10,40.862911,-73.867433
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:38:11,40.836181,-73.863268
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:38:03,40.8877,-73.860512
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:37:58,40.902614,-73.848603
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:48:01,40.867761,-73.867281
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:48:11,40.835918,-73.863223
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:48:02,40.813473,-73.856273
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:47:52,40.898772,-73.848232
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:48:10,40.878316,-73.865712
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:48:11,40.851625,-73.8678
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:47:54,40.898249,-73.850618
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:48:06,40.902614,-73.848603
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:57:55,40.889938,-73.859293
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:57:40,40.813914,-73.856376
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:57:35,40.852162,-73.867779
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:57:30,40.829947,-73.861368
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:57:33,40.892621,-73.857806
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:57:33,40.865136,-73.86737
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 10:57:42,40.902614,-73.848603
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:07:50,40.898295,-73.850406
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:08:08,40.832716,-73.862606
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:07:57,40.865121,-73.86737
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:07:55,40.807876,-73.852808
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:08:03,40.844927,-73.866012
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:08:06,40.903111,-73.849692
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:08:00,40.87772,-73.866045
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:07:54,40.902614,-73.848603
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:17:14,40.902722,-73.84884
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:17:04,40.844462,-73.865844
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:17:20,40.883384,-73.86291
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:17:24,40.820594,-73.857935
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:17:27,40.856313,-73.867655
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:17:24,40.891889,-73.858212
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:17:31,40.902808,-73.849029
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:27:14,40.9027,-73.848792
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:27:31,40.860467,-73.8671
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:27:19,40.896408,-73.855713
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:27:22,40.835157,-73.863091
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:27:24,40.865884,-73.867344
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:27:27,40.825578,-73.859388
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:27:24,40.899184,-73.84637
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:38:04,40.874943,-73.867048
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:38:17,40.902873,-73.849172
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:38:21,40.848844,-73.867422
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:38:21,40.887372,-73.860702
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:38:06,40.843396,-73.865467
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:38:16,40.822557,-73.858397
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:38:21,40.902808,-73.849029
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:47:26,40.88755,-73.860599
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:47:14,40.858573,-73.867543
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:47:41,40.897962,-73.853029
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:47:39,40.857118,-73.867616
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:47:24,40.833312,-73.862709
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:47:23,40.902806,-73.849025
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:47:38,40.808574,-73.854025
SOUNDVIEW AV/STEPHENS AV,WAKEFIELD 241 ST via WHITE PLS RD,2017-06-09 11:47:10,40.82253,-73.85839
